Player ID,Player Name,Player Team,Player Age,Player Height,Mins Played,tacklePerGame,interceptionPerGame,foulsPerGame,clearancePerGame,wasDribbledPerGame,goal,assistTotal,shotsPerGame,keyPassPerGame,dribbleWonPerGame,foulGivenPerGame,offsideGivenPerGame,dispossessedPerGame,turnoverPerGame,totalPassesPerGame,passSuccess,accurateCrossesPerGame,accurateLongPassPerGame,accurateThroughBallPerGame,xG,xGPerNinety,totalShots,xGPerShot,rating
470,Matteo Gabbia,AC Milan,25,185,1261,0.7,0.6,0.8,3.4,0.1,1,0,0.7,0.1,0.1,0.3,0,0.1,0.2,57.1,90.4,0.1,3.1,0,1.28,0.09,11,0.12,6.75
471,Bafode Diakite,Lille,24,184,2070,1,0.9,1.3,2.6,0.3,3,1,0.5,0.1,0.2,0.5,0,0.1,0.3,69,92.8,0,2.5,0,1.99,0.09,12,0.17,6.68
472,Moise Bombito,Nice,24,190,1551,1.3,0.6,0.9,4.6,0.5,0,0,0.3,0.1,0.5,0.3,0,0.1,0.5,52.7,90.7,0,3.1,0,0.56,0.03,5,0.11,6.68
473,Adam Masina,Torino,31,191,1450,1.4,0.9,0.9,2.9,0.8,1,2,0.3,0.2,0.2,0.8,0.1,0.2,0.4,46.6,85.7,0.2,2.4,0.1,0.46,0.03,5,0.09,6.75
474,Jan Bednarek,Southampton,28,189,1886,1.2,2.2,1.2,5.9,0.6,2,0,0.2,0.2,0.1,0.4,0,0.1,0.4,63.9,92.5,0,2.5,0,0.89,0.04,5,0.18,6.75
475,Matteo Politano,Napoli,31,171,1910,0.7,0.3,0.3,1,0.8,2,2,1.3,1.4,0.7,1,0.2,0.5,1.1,26.1,79.9,1.3,0.9,0,2.45,0.12,35,0.07,6.75
476,Issa Soumare,Le Havre,24,182,1121,0.7,0.3,0.6,0.9,0.8,3,2,1.3,0.7,0.4,1.8,0.2,0.9,1.8,15.4,64.7,0,0.4,0,2.34,0.19,25,0.09,6.66
477,Eric Smith,St. Pauli,28,192,1929,1.5,1.2,0.8,3.8,0.5,1,0,0.6,1,0.1,0.5,0.1,0.1,0.4,48.4,83.2,1.3,3.5,0,1.21,0.06,14,0.09,6.75
478,Jonathan Gradit,Lens,32,180,1398,1.8,1.1,1.5,4.2,0.6,0,0,0.8,0.4,0.1,0.5,0,0.2,0.5,50.1,85,0.1,2.8,0,0.52,0.03,13,0.04,6.75
479,Eric Garcia,Barcelona,24,182,814,1.1,0.5,0.6,1.2,0.1,1,1,0.5,0.2,0.1,0.3,0,0.2,0.5,40.5,92.9,0,1.1,0.1,1.43,0.16,9,0.16,6.66
480,Luka Sucic,Real Sociedad,22,185,1423,1.1,0.6,0.6,0.6,0.6,1,1,1.8,0.9,1.2,0.8,0.2,0.7,1.3,35.3,84.6,0.1,1.3,0.2,2.75,0.17,35,0.08,6.75
481,Juan Cuadrado,Atalanta,36,176,562,0.7,0.3,0.2,0.4,0.6,0,2,0.9,1,1.1,1,0,0.5,0.5,22.2,85,0.5,1.4,0.1,1.06,0.17,14,0.08,6.75
482,Bryan Zaragoza,Osasuna,23,164,1358,0.6,0.1,0.6,0.4,0.7,1,5,1.4,1.2,1.9,1.2,0.3,0.5,1.4,14.8,70.2,0.9,1,0,2.11,0.14,28,0.08,6.75
483,Matthias Ginter,Freiburg,31,189,1750,0.9,0.5,0.4,3.9,0.3,2,0,0.7,0.3,0.1,0.7,0,0,0.2,45.3,83.6,0.1,2.7,0,2.08,0.11,15,0.14,6.75
484,Luca Ranieri,Fiorentina,25,187,2259,1,0.7,0.6,3.8,0.2,1,2,0.3,0.4,0.3,0.6,0,0,0.3,49.2,87.9,0.1,3.5,0,0.24,0.01,7,0.03,6.75
485,Abner Vinicius,Lyon,24,181,821,1.4,0.4,0.8,2,0.6,1,1,0.4,0.7,0.3,0.3,0,0.5,0.9,29.5,85,0.6,0.8,0.1,0.25,0.03,6,0.04,6.64
486,Pape Gueye,Villarreal,26,189,1613,1.9,0.8,1.1,1.4,0.2,2,0,1.7,0.5,0.3,2.1,0.2,0.7,1.3,34,81,0.2,2.7,0.1,2.27,0.13,38,0.06,6.75
487,Antonino Gallo,Lecce,25,183,1670,2,0.8,0.5,2.9,1,0,2,0.3,1.6,0.5,0.6,0.1,0.6,1.3,29.9,72.2,1.3,2.2,0,0.15,0.01,5,0.03,6.75
488,Evanilson,Bournemouth,25,183,1396,0.5,0,1.2,0.6,0.2,5,0,2.2,0.8,0.3,1.8,0.6,0.9,1.4,9.9,68,0,0.3,0.1,7,0.45,43,0.16,6.75
489,Julian Brandt,Borussia Dortmund,28,185,1553,0.7,0.5,0.3,0.4,0.6,3,5,1.7,2.2,0.7,0.4,0.2,1.2,1.7,36.9,83.7,0.6,1.3,0.2,3.65,0.21,34,0.11,6.75
490,Malick Fofana,Lyon,19,169,1119,0.7,0.4,0.3,0.1,0.3,3,4,1.1,0.6,0.8,1.1,0.2,0.5,1.2,17.4,82.5,0.5,0.2,0,3.25,0.26,24,0.14,6.75
491,Seydouba Cisse,Leganes,24,178,1670,1.6,0.3,1.3,1.3,0.7,2,0,0.5,0.4,1.1,0.9,0,0.7,1.1,32,84.6,0,1.6,0,1.08,0.06,12,0.09,6.61
492,Benat Prados,Athletic Club,24,180,1092,1.3,1.1,1.1,0.8,0.9,1,0,0.7,0.3,0.2,0.6,0,0.7,0.7,26.6,82.5,0.1,0.5,0,0.73,0.06,14,0.05,6.56
493,Mitchel Bakker,Lille,24,189,722,1.3,0.6,0.9,0.6,0.4,2,2,1.1,1.2,0.5,0.3,0.1,0.5,0.8,22.4,84.4,1.3,0.8,0,2.32,0.29,17,0.14,6.75
494,Dan Burn,Newcastle,32,201,2340,1.2,0.6,0.8,4.9,0.6,0,0,0.5,0.2,0.1,0.4,0.2,0.1,0.5,52.7,90.3,0,1.3,0,1.54,0.06,14,0.11,6.74
495,Joao Gomes,Wolves,24,176,2082,3.1,0.8,2.2,1.1,1.9,3,1,0.9,0.7,0.6,1,0,1.4,1,42.2,85.7,0.2,1.4,0.1,2.17,0.09,23,0.09,6.55
496,Vitinha,Genoa,24,172,949,0.8,0.6,0.7,0.8,0.8,0,2,1.3,0.6,0.8,1,0.3,1.4,2.3,10.2,64.1,0.4,0.3,0,1.43,0.14,24,0.06,6.45
497,Carl Starfelt,Celta Vigo,29,187,1898,1.3,1.1,0.7,4.7,0.3,1,0,0.2,0.2,0,0.5,0,0,0.3,58,93.3,0,1.8,0,0.59,0.03,5,0.12,6.74
498,Andre Almeida,Valencia,24,176,1255,1.3,0.3,0.9,0.4,0.5,0,1,0.5,1,0.5,0.6,0.1,1.3,1,23.4,88.3,0.6,0.7,0,0.49,0.03,12,0.04,6.44
499,Robin Koch,Eintracht Frankfurt,28,192,1779,0.7,0.9,0.8,5.3,0.4,1,0,0.4,0.2,0,0.4,0,0.1,0.4,59.7,91.5,0,3,0,1.03,0.05,9,0.11,6.74
500,Florent Hanin,Angers,35,177,1830,1.9,1.5,0.3,2.3,0.8,1,2,0.4,0.8,0.3,1,0,0.1,1,38.1,79.7,0.9,1.8,0,0.92,0.05,10,0.09,6.74
501,Emil Holm,Bologna,24,191,863,1.9,0.5,0.9,2.3,0.6,1,1,0.5,0.5,0.7,1.3,0.1,0.5,1.5,30.2,81.9,0.4,2,0.1,0.56,0.06,8,0.07,6.74
502,Leandro Cabrera,Espanyol,33,190,1801,1.4,1.1,0.8,5.5,0.4,2,1,0.5,0.3,0,0.2,0,0,0.3,42.2,73.9,0.1,3.6,0,0.82,0.04,11,0.07,6.74
503,Lucas Digne,Aston Villa,31,178,1983,1.9,0.9,0.7,2.4,0.6,0,4,0.5,1.2,0.3,0.5,0.3,0.5,0.6,32.1,82.8,1.1,0.8,0,0.7,0.03,13,0.05,6.74
504,Jan Paul van Hecke,Brighton,24,189,2151,1.4,0.8,0.7,3.7,0.6,0,0,0.5,0.5,0.1,0.5,0,0.3,0.4,66.3,88.8,0.2,3.9,0.1,1.01,0.04,12,0.08,6.74
505,Esteban Lepaul,Angers,24,181,777,0.3,0.1,0.2,0.3,0.4,5,0,1.2,0.2,0.1,0.4,0.4,0.2,0.6,9.1,73.6,0.1,0.3,0.1,4.21,0.49,21,0.2,6.42
506,Bryan Gil,Girona,24,175,1657,1.4,0.4,0.8,0.3,0.7,3,3,1.3,0.8,1.7,1.7,0.2,1.5,2.3,26.7,89.9,0.5,0.5,0,2.58,0.14,32,0.08,6.74
507,Robin Hack,Borussia M.Gladbach,26,178,1456,0.7,0.3,0.7,0.7,0.5,4,4,1.6,0.7,0.7,0.6,0.2,1.2,1.8,23.7,81.3,0.4,0.8,0.2,3.48,0.22,37,0.09,6.74
508,Jon Olasagasti,Real Sociedad,24,176,449,0.9,0.6,0.6,0.4,0.6,1,1,0.4,0.3,0.1,0.3,0,0.1,0.4,16.2,76.2,0.1,0.6,0,0.79,0.16,6,0.13,6.32
509,Manu Sanchez,Deportivo Alaves,24,171,1691,2.2,0.9,1.5,1.5,0.9,0,0,0.4,0.4,0.2,0.6,0,0.6,1.3,24,71.7,0.5,0.9,0,0.47,0.02,9,0.05,6.29
510,Nicolo Fagioli,Juventus,24,178,565,0.8,0.1,0.6,0.3,0.2,0,0,0.7,0.2,0.1,0.3,0,0.1,0.6,23.8,91.1,0.1,1.1,0.1,0,0,0,0,6.24
511,Marcos Alonso,Celta Vigo,34,188,1711,1.2,1.3,0.9,4.1,0.5,1,0,0.9,0.6,0.4,0.8,0.1,0.3,0.6,71.2,89.5,0.3,3.3,0,1.48,0.08,18,0.08,6.74
512,Phil Harres,Holstein Kiel,22,193,1265,0.6,0.2,1.8,0.6,0.2,7,1,1.7,0.5,0.3,1.1,0.3,1.3,3.1,11.8,58,0.1,0.5,0,0,0,0,0,6.74
513,Boulaye Dia,Lazio,28,180,1502,0.8,0.2,0.7,0.3,0.3,7,3,1,0.8,0.6,0.8,0.1,0.8,1,16.6,86,0,0.5,0,4.63,0.28,25,0.19,6.74
514,Brendan Chardonnet,Brest,30,181,1890,1.6,1.1,1.4,5.8,0.6,1,0,0.5,0.2,0,0.6,0,0,0.3,45.3,81.8,0,4,0.1,1.05,0.05,11,0.1,6.74
515,Anthony Elanga,Nottingham Forest,22,178,1707,0.6,0.2,0.2,0.7,0.4,3,8,1.1,1.3,0.6,1,0.4,1,2,15.1,77.8,0.9,0.3,0.1,4.44,0.23,31,0.14,6.74
516,Raul Garcia,Osasuna,24,192,581,0.4,0,0.3,0.1,0.1,2,0,0.8,0.1,0.4,0.4,0.3,0.6,0.8,5.6,69.5,0,0,0,2.29,0.35,18,0.13,6.24
517,Stanislav Lobotka,Napoli,30,168,1966,1.7,0.8,0.7,1.8,0.3,0,1,0.3,0.6,0.3,1.1,0,0.4,0.4,56,91.1,0.1,2.5,0,0.27,0.01,7,0.04,6.73
518,Diego Garcia,Leganes,24,188,589,0,0,0.8,0.4,0.1,2,0,0.9,0.3,0.1,0.8,0.4,0.4,1.7,5.9,68.3,0.1,0.2,0,2.65,0.41,15,0.18,6.23
519,Mattia Viti,Empoli,23,190,1817,2.3,1.8,0.9,3.8,0.5,0,0,0.5,0.1,0.2,1,0,0.6,0.8,39.8,81,0,2.5,0,0.87,0.04,10,0.09,6.73
520,Kamil Grabara,Wolfsburg,26,195,1776,0,0,0,1.1,0.1,0,0,0,0.1,0.1,0,0,0,0,34.6,63.5,0,7.4,0,0,0,0,0,6.73
521,Tomas Cvancara,Borussia M.Gladbach,24,190,478,0.1,0.1,0.4,0.7,0.1,1,0,0.7,0.2,0.3,0.2,0,0.3,0.7,6.8,75.7,0.1,0.3,0,3.06,0.58,14,0.22,6.08
522,Sam Beukema,Bologna,26,188,2201,1.4,0.8,0.9,3,0.6,0,1,0.4,0.3,0,1.1,0,0.3,0.2,59.7,86.3,0.1,3.4,0.1,0.97,0.04,11,0.09,6.73
523,Rafael Leao,AC Milan,25,188,1752,0.4,0.2,0.5,0,0.5,6,6,2.1,1.9,2,1.4,0.2,1,1.4,23.8,77.3,0.6,0.7,0.1,7.08,0.36,53,0.13,7.11
524,Georgios Kyriakopoulos,Monza,29,191,2032,1.5,0.8,0.8,2,0.9,2,3,0.7,1.2,0.7,1.2,0.1,0.6,0.9,28.6,78.7,1.1,0.9,0,0.65,0.03,17,0.04,6.73
525,Destiny Udogie,Tottenham,22,188,1570,3,0.9,1.3,1.1,0.6,0,1,0.3,0.7,0.5,1.7,0.1,0.9,1.4,40.7,89.7,0.2,0.5,0,0.32,0.02,5,0.06,6.73
526,Hamed Traore,Auxerre,25,179,1740,1.8,0.3,1.3,0.4,1.7,9,2,2.6,1,1.3,1.7,0.3,2.2,2.8,20.9,77.6,0.4,0.9,0.2,6.33,0.33,54,0.12,7
527,Mikel Jauregizar,Athletic Club,21,177,1455,2.4,0.9,1.5,0.6,1.3,2,1,0.7,0.9,0.5,1.1,0,0.7,0.9,31.6,84.6,0.3,2,0,1.01,0.06,16,0.06,6.73
528,Enrico Delprato,Parma Calcio 1913,25,183,1956,0.9,0.8,0.5,3.7,0.2,4,0,0.4,0.4,0.1,0.5,0,0,0.3,41.1,85.8,0,1.7,0,1.78,0.08,10,0.18,6.73
529,Amir Murillo,Marseille,29,184,1807,1.7,0.5,1,2.1,0.6,1,2,0.5,0.9,0.4,0.8,0,0.3,0.7,56.3,90.4,0.2,1,0,1.42,0.07,12,0.12,6.73
530,Kevin Trapp,Eintracht Frankfurt,34,189,1756,0,0,0,0.7,0,0,0,0,0,0,0.1,0,0,0.1,31.1,70.4,0,3.9,0,0,0,0,0,6.73
531,Ederson,Atalanta,25,183,2165,1.4,1.1,0.9,0.8,0.3,3,1,1,0.9,0.6,1.6,0,1.2,1.3,54.6,87.8,0.4,3,0.1,2.97,0.12,27,0.11,6.96
532,Mikel Merino,Arsenal,28,189,964,1.3,0.6,1.5,0.8,0.6,4,1,1.2,0.6,0.3,0.7,0.3,0.7,0.9,21.1,79.8,0.1,0.3,0.1,4.53,0.42,22,0.21,6.73
533,Yerry Mina,Cagliari,30,195,1906,2,1.1,1.3,5,0.4,0,0,1,0.2,0.1,1.8,0.1,0.5,0.7,47.5,86,0,2,0,2.47,0.12,22,0.11,6.73
534,Sead Kolasinac,Atalanta,31,183,1511,1.7,1,1.8,2.3,0.5,0,1,0.5,0.7,0.1,0.9,0.1,0.7,0.7,57.8,88.9,0.1,1.1,0,0.75,0.04,9,0.08,6.73
535,Maximilian Kilman,West Ham,27,194,2359,0.8,1.1,0.4,5.2,0.1,0,1,0.4,0.4,0.4,0.3,0,0.1,0.4,50.1,86.5,0,3.1,0,1.78,0.07,11,0.16,6.73
536,Ko Itakura,Borussia M.Gladbach,28,188,2070,1.3,0.8,1,5.2,0.5,1,0,0.6,0.3,0.4,0.3,0,0.3,0.3,61.1,90.2,0.1,1.7,0,0.67,0.03,13,0.05,6.73
537,Keven Schlotterbeck,Augsburg,27,188,1179,1.1,0.8,0.6,3.9,0.3,3,1,0.8,0.4,0.1,0.6,0.1,0,0.5,38.4,83.9,0.1,2.3,0.1,0.68,0.05,12,0.06,6.73
538,Evan Ndicka,Roma,25,192,2430,0.9,1.1,1,3.7,0.2,0,1,0.5,0.3,0,0.6,0,0.1,0.4,68.5,92.8,0,2.1,0,0.82,0.03,13,0.06,6.73
539,Ramy Bensebaini,Borussia Dortmund,29,187,1384,1.6,0.8,1,2.3,0.6,1,5,0.6,0.6,0.2,0.7,0,0.2,0.5,38.1,87.1,0.2,1.1,0,0,0,0,0,6.73
540,Andrea Cambiaso,Juventus,25,182,1607,1.6,0.5,1,0.6,0.7,2,0,0.5,1,0.8,0.8,0.1,0.6,1.4,47.6,91.3,0.4,1.6,0,0.6,0.03,11,0.05,6.73
541,Santiago Castro,Bologna,20,179,1967,0.6,0.1,1.6,0.7,0.3,7,4,2,0.9,0.6,1.6,0.3,2,2.1,13.8,79.4,0,1,0.1,6.8,0.31,53,0.13,6.72
542,Artem Dovbyk,Roma,27,189,1821,0.2,0,1,0.3,0.1,9,2,2,0.7,0.3,0.4,0.9,0.9,2.4,13.8,73.5,0,0,0,10.27,0.51,46,0.22,6.72
543,Lorenzo Lucca,Udinese,24,201,1807,0.3,0.2,2,0.9,0.2,10,0,1.7,0.3,0.4,1.5,0.5,0.9,2,11.3,65,0,0.3,0,7.11,0.35,44,0.16,6.72
544,Marko Dmitrovic,Leganes,33,189,1800,0.1,0,0,1.6,0.1,0,0,0,0,0.1,0.3,0,0,0,30.3,39.7,0,6.7,0,0,0,0,0,6.72
545,Harry Maguire,Man Utd,31,194,1359,1.2,1.8,0.8,3.3,0.2,1,0,0.4,0.3,0.1,0.3,0.1,0.1,0.3,43.6,87.3,0,2.3,0,1.06,0.07,8,0.13,6.72
546,Hassane Kamara,Udinese,30,170,1331,1.3,0.9,0.9,1.5,0.5,1,3,0.5,0.9,0.6,0.7,0,0.2,0.8,24.3,83.3,1,1.2,0,0.56,0.04,11,0.05,6.72
547,Mitchell Weiser,Werder Bremen,30,177,2062,2,0.7,1,1.7,0.7,4,5,1.4,1.3,1,1.1,0,1.3,2.3,36.2,75.6,0.4,1,0.1,0,0,0,0,6.72
548,Aimar Oroz,Osasuna,23,177,2012,0.9,0.6,0.8,0.2,0.9,4,1,1.5,1,1.3,1.9,0.2,1.3,1.8,28.5,84.3,0,1.2,0.2,4.15,0.19,37,0.11,6.71
549,Joakim Mhle,Wolfsburg,27,185,1378,1.3,0.9,0.4,1.7,1,3,3,0.6,0.6,0.6,0.7,0,0.2,1.3,34.2,83.3,0.1,0.9,0,0,0,0,0,6.71
550,Mamadou Sarr,Strasbourg,19,194,1579,1.3,1,1.2,4.3,0.3,0,1,0.2,0.3,0.6,0.4,0,0.4,0.6,62.3,93.2,0.1,2.1,0,0.49,0.03,3,0.16,6.71
551,Nick Woltemade,Stuttgart,23,198,982,0.2,0.1,0.7,0.4,0.2,8,1,1.5,1,1.1,0.9,0.3,1.8,3,15.9,72.9,0.1,0.2,0.1,7.04,0.64,29,0.24,6.71
552,Jan Oblak,Atletico,32,188,2250,0,0,0,0.6,0,0,0,0,0,0,0.1,0,0,0,21.4,73.5,0,4.1,0,0,0,0,0,6.71
553,Jadon Sancho,Chelsea,24,180,1268,0.4,0,0.1,0.2,0.2,2,4,0.8,1.2,1.9,0.4,0.2,0.7,1,26.2,85.1,0,0.2,0.1,1.71,0.12,17,0.1,6.71
554,Jens Odgaard,Bologna,25,188,1432,0.9,0.4,1.4,0.5,0.6,4,0,1.8,0.5,0.7,1.4,0.2,1,1.8,17.3,80.3,0.3,0.4,0,3.92,0.25,40,0.1,6.71
555,Jordan Lefort,Angers,31,184,2160,1.7,1,0.4,5.5,0.5,0,1,0.2,0.4,0.2,0.5,0,0,0.4,51.2,83.7,0.2,3,0.1,0.27,0.01,5,0.05,6.71
556,Alberto Moleiro,Las Palmas,21,171,1910,0.9,0.5,0.9,0.2,0.9,4,0,2.1,1.2,1.9,1,0,1.4,2,27.5,83.6,0.2,0.4,0.2,4.89,0.23,52,0.09,6.71
557,Liam Delap,Ipswich,22,186,2032,0.3,0.1,2.2,0.8,0.4,10,2,2,0.7,1.2,1.4,0.5,1.9,3.2,9.5,62.6,0,0.2,0.1,10.1,0.45,51,0.2,6.71
558,Ibrahima Konate,Liverpool,25,194,1808,1.4,0.5,0.9,4,0.4,1,2,0.5,0.4,0.1,0.6,0,0.1,0.3,60.5,90.1,0,1.5,0,1.54,0.08,12,0.13,6.96
559,Malick Thiaw,AC Milan,23,194,1457,1.1,0.8,1.1,3.8,0.2,0,0,0.3,0.2,0.2,0.3,0,0.1,0.2,57.4,93.4,0.1,3.4,0,0.29,0.02,5,0.06,6.71
560,Cristian Casseres,Toulouse,25,176,1912,3.5,1.2,1.9,1.3,1.3,1,2,0.4,0.9,0.5,1.3,0,0.3,1.3,41,80.5,0.4,1.8,0,0.51,0.02,10,0.05,6.93
561,Alexsandro Ribeiro,Lille,25,191,1890,1.2,1.1,1,4.6,0.5,0,1,0.7,0.2,0.1,1,0.1,0.3,0.7,76,90.7,0,4.3,0.1,1,0.05,15,0.07,6.85
562,Julian Alvarez,Atletico,25,170,1708,0.7,0,0.8,0.3,0.7,10,2,2,0.9,0.8,0.1,0.3,1.2,1.5,22.9,77,0.2,0.8,0.1,8.66,0.46,51,0.17,6.84
563,Lois Openda,RBL,25,177,1765,0.3,0.2,1,0.3,0.2,7,5,2.5,0.9,0.6,2.4,0.8,0.8,2.7,17.1,66.2,0.1,0.4,0,7.86,0.4,57,0.14,6.83
564,Aurelien Tchouameni,Real Madrid,25,188,1816,1.5,1.4,0.8,2.2,0.7,0,0,0.7,0.2,0.3,0.7,0,0.2,0.7,68.8,93.1,0,2.3,0,1.3,0.06,15,0.09,6.82
565,Jean-Eudes Aholou,Angers,30,186,1677,2.1,1.5,2,1.2,1,2,0,1.1,0.4,0.5,0.9,0,0.5,1.2,30.2,85.8,0,0.5,0,1.86,0.1,25,0.07,6.71
566,David Neres,Napoli,28,176,978,0.5,0.3,0.4,0.1,0.2,2,4,1.1,0.8,1.3,0.3,0.1,0.9,1,16.2,86,0.9,0.1,0.1,2.07,0.19,25,0.08,6.71
567,Dusan Vlahovic,Juventus,25,190,1456,0.1,0.1,1.1,0.4,0.2,9,1,3.1,0.5,0.4,0.7,0.4,0.8,1.9,13.5,71.1,0.1,0.4,0,11.27,0.7,61,0.18,6.77
568,Osame Sahraoui,Lille,23,170,1055,0.4,0.3,0.3,0.2,0.2,3,3,1,1.1,1.3,0.4,0,0.9,1.5,23.1,86,0.1,0.3,0.1,2.38,0.2,21,0.11,6.71
569,Jeremie Frimpong,Leverkusen,24,172,1684,1.1,0.3,0.5,0.5,0.5,3,4,1,0.9,0.8,0.8,0.3,0.8,1.4,20.8,84.5,0.6,0.4,0,4.06,0.22,24,0.17,6.71
570,Vitalii Mykolenko,Everton,25,180,2184,1.8,1.2,0.7,3.9,0.8,0,1,0.4,0.6,0.2,0.8,0,0.3,0.6,26.6,76.4,0.8,1.2,0,0.54,0.02,11,0.05,6.76
571,Keane Lewis-Potter,Brentford,24,170,2194,1.3,0.4,0.4,1.5,0.4,1,2,0.9,0.7,1,0.7,0.1,0.6,1.3,26.7,81.6,0.7,1.5,0.1,2.1,0.09,24,0.09,6.7
572,Matteo Guendouzi,Lazio,25,185,2387,1,0.9,0.8,1.1,0.8,1,3,0.7,1.1,0.6,0.9,0,0.5,0.7,56.1,90.8,0.1,2.9,0.1,1.26,0.05,19,0.07,6.73
573,Andrej Kramaric,Hoffenheim,33,177,1895,0.4,0.1,0.4,0.3,0.2,7,5,2.1,1.4,0.6,0.9,0.2,1.2,1.5,35.9,83.8,1,1.3,0.1,7.95,0.38,46,0.17,6.7
574,Jeff Chabot,Stuttgart,27,195,1632,1.2,1.3,1.3,4.5,0.6,1,1,0.6,0.2,0.1,0.8,0.2,0,0.2,58,88.6,0,3.3,0,1.71,0.09,13,0.13,6.7
575,Robert Andrich,Leverkusen,30,187,1245,1.1,1.2,1.5,0.9,0.4,2,1,1.1,0.4,0.1,0.8,0,0.1,0.3,43.4,90.1,0,1.4,0,1.29,0.09,19,0.07,6.7
576,Tommaso Augello,Cagliari,30,180,1849,1.3,0.6,0.3,2.3,0.3,0,4,0.2,1.1,0.7,0.3,0.1,0.5,0.7,29.2,78.4,1.4,1.6,0,0.2,0.01,6,0.03,6.7
577,Mark McKenzie,Toulouse,26,184,1841,1.8,0.7,0.9,4.1,0.3,1,0,0.2,0.1,0.1,0.4,0,0.2,0.3,41.9,86.1,0,2.1,0,1.1,0.05,5,0.22,6.7
578,Gustav Isaksen,Lazio,23,181,1632,0.4,0.3,0.7,0.4,0.6,3,2,1.6,0.8,1.3,1.1,0.1,0.9,1.1,17.3,86.1,0.9,0.4,0,3.37,0.19,44,0.08,6.7
579,Quentin Merlin,Marseille,22,174,1147,1,0.7,0.5,0.6,0.4,1,3,1,1.2,0.2,0.8,0.1,0.4,0.9,41.2,87.6,1,0.5,0,1.55,0.12,17,0.09,6.7
580,Rodrigo De Paul,Atletico,30,180,1453,0.9,0.2,0.5,0.4,0.5,3,3,0.5,1.3,0.4,1.2,0,0.8,0.8,48.2,83.8,0.6,3,0.4,0.92,0.06,13,0.07,6.7
581,Mile Svilar,Roma,25,189,2430,0,0,0,0.4,0,0,0,0,0,0,0.1,0,0,0,33.7,76.5,0,3.9,0,0.06,0.010528970239080952,1,0.06,6.7
582,Bryan Cristante,Roma,30,186,1286,1.5,0.6,1.2,1.3,0.5,2,1,1,0.6,0.1,0.4,0,0.4,0.8,45.8,85.9,0,1.9,0.1,0.96,0.07,19,0.05,6.7
583,Atakan Karazor,Stuttgart,28,191,1738,1.8,1,1,1.3,1,1,2,0.4,0.5,0.5,2,0,0.5,1,57,87.5,0,1.7,0.1,1.16,0.06,8,0.15,6.7
584,David Soria,Getafe,31,192,2340,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0.1,24.5,48.4,0,8.1,0,0,0,0,0,6.7
585,Pierre Ekwah,Saint-Etienne,23,189,1679,1.8,1.6,1.1,3.1,0.7,1,0,0.5,0.5,0.5,1.5,0,0.6,0.9,52.9,88.4,0,2.5,0.1,0.39,0.02,10,0.04,6.7
586,Duje Caleta-Car,Lyon,28,193,1248,1.1,0.9,1.3,4.9,0.5,1,0,0.5,0.1,0.1,0.4,0.1,0.1,0.4,53.8,90.8,0,2.4,0.1,1.57,0.11,7,0.22,6.7
587,Nemanja Gudelj,Sevilla,33,187,1871,1.4,1,0.8,2.9,0.3,0,1,0.6,0.6,0.1,0.6,0,0.1,0.6,48.6,87.9,0.5,1.5,0,0.37,0.02,14,0.03,6.7
588,Jan Schoppner,FC Heidenheim,25,190,1889,1.7,1.4,1.1,2.4,1.4,3,2,1.3,0.7,0.5,0.6,0,0.7,1.3,31.6,75.1,0.1,1.6,0,3.22,0.15,31,0.1,6.7
589,Facundo Buonanotte,Leicester,20,174,1275,1.9,0.4,1.3,0.3,1.8,4,2,1.2,1,1,1.3,0.1,1.3,1.9,19,78.5,0.7,0.7,0.2,3.62,0.26,28,0.13,6.7
590,Brahim Diaz,Real Madrid,25,170,976,1,0.1,0.4,0,0.3,4,2,0.8,0.8,0.8,1.1,0,0.9,1.2,21.7,87.7,0,0.3,0.1,3.5,0.32,16,0.22,6.7
591,Oscar Mingueza,Celta Vigo,25,184,1815,1.1,0.6,0.7,1,1.2,2,5,1,0.9,0.8,0.7,0,0.3,1.2,50.3,80.7,0.6,3,0.1,1.1,0.05,22,0.05,6.66
592,Marash Kumbulla,Espanyol,25,191,1914,1.5,0.9,1.2,6.2,0.6,2,0,0.3,0,0.1,1,0,0,0.4,37,84,0.1,2.3,0,1.29,0.06,8,0.16,6.69
593,Felix Nmecha,Borussia Dortmund,24,190,1131,1.4,0.9,0.8,1.3,0.4,2,1,0.4,0.5,0.5,1.2,0,0.6,0.6,36.3,88.1,0,2.7,0,0.29,0.02,8,0.04,6.69
594,Fran Garcia,Real Madrid,25,169,1223,1.1,0.8,0.4,1.5,0.7,0,1,0.5,0.6,0.2,0.6,0.1,0.3,0.5,36.3,89.9,0.5,1,0,0.89,0.07,9,0.1,6.63
595,Ivan Ordets,Bochum,32,195,1282,0.7,2,0.9,5.4,0.1,0,0,0.3,0.1,0.1,0.6,0.1,0,0.1,35.9,80.5,0,2.8,0,0.28,0.02,5,0.06,6.69
596,Nikola Moro,Bologna,26,184,1067,1.8,0.7,1.1,0.8,0.6,0,2,0.8,1.1,0.4,0.5,0,0.2,0.6,40.2,83,0.6,3.5,0,0.43,0.04,14,0.03,6.69
597,Benjamin Pavard,Inter,28,186,1254,1.4,0.8,0.8,1.6,0.3,0,1,0.4,0.4,0,0.4,0.1,0,0.2,50.6,92.2,0.1,1.8,0,0.49,0.04,7,0.07,6.69
